Index,timestamp /s,[24Mg]+ /g,[25Mg]+ /g,[27Al]+ /g,[28Si]+ /g,[29Si]+ /g,[45Sc]+ /g,[46Ti]+ /g,[47Ti] /g,[48Ti]+ /g,[49Ti]+ /g,[51V] /g,[52Cr]+ /g,[53Cr]+ /g,[54Fe]+ /g,[55Mn]+ /g,[56Fe]+ /g,[57Fe]+ /g,[58Ni]+ /g,[59Co]+ /g,[60Ni]+ /g,[63Cu]+ /g,[64Zn]+ /g,[65Cu]+ /g,[66Zn]+ /g,[67Zn]+ /g,[68Zn]+ /g,[69Ga]+ /g,[71Ga]+ /g,[72Ge]+ /g,[75As]+ /g,[78Se]+ /g,[80Se]+ /g,[85Rb]+ /g,[88Sr]+ /g,[89Y]+ /g,[90Zr]+ /g,[93Nb]+ /g,[94Zr]+ /g,[96Mo]+ /g,[98Mo]+ /g,[102Ru]+ /g,[103Rh]+ /g,[106Pd]+ /g,[107Ag]+ /g,[108Pd]+ /g,[109Ag]+ /g,[112Cd]+ /g,[114Cd]+ /g,[118Sn]+ /g,[120Sn]+ /g,[121Sb]+ /g,[123Sb]+ /g,[128Te]+ /g,[130Te]+ /g,[133Cs]+ /g,[137Ba]+ /g,[138Ba]+ /g,[139La]+ /g,[140Ce]+ /g,[141Pr]+ /g,[142Nd]+ /g,[142Ce]+ /g,[144Nd]+ /g,[151Eu]+ /g,[152Sm]+ /g,[153Eu]+ /g,[154Sm]+ /g,[156Gd]+ /g,[158Gd]+ /g,[159Tb]+ /g,[162Dy]+ /g,[164Dy]+ /g,[165Ho]+ /g,[166Er]+ /g,[168Er]+ /g,[169Tm]+ /g,[174Yb]+ /g,[175Lu]+ /g,[180Hf]+ /g,[181Ta]+ /g,[185Re]+ /g,[190Os]+ /g,[192Pt]+ /g,[192Os]+ /g,[193Ir]+ /g,[194Pt]+ /g,[195Pt]+ /g,[196Pt]+ /g,[197Au]+ /g,[198Pt]+ /g,[200Hg]+ /g,[202Hg]+ /g,[206Pb]+ /g,[208Pb]+ /g,[209Bi]+ /g,[238U]+ /g
575,1.14555842701855,,,,,,8.32350237354052E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,1.17356564450264,,,1.63840371125259E-15,,,,,,,,,,,1.01577360365305E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,1.17955817016554,,,,,,,,,,,,,,2.43232453119099E-15,,,3.84740586059353E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,1.38187855119545,,,,,,,,,,,,,,2.39250677268968E-15,,2.69046939476623E-14,8.19512285215228E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,1.42957214348099,,,,,,,,,,,,,,1.52867109397814E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,1.44352369895633,2.78280608697035E-16,,2.3921727801901E-15,,,,,,1.37326081259669E-16,,,,,3.21482539423198E-15,3.59722833637079E-17,,8.78843964517733E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.73203521864676E-17,,
923,1.84162494938673,2.31639161984512E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,1.84585193064286,,,4.04362382168438E-15,,,,,,,,,,,2.07289329723769E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.27756706740735E-17,4.69813708850153E-17,,
1020,2.03566032768811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27821929604576E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,2.06762786010301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23380837546148E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4832692898684E-16,,,,,,,,,1.99463330059794E-16,,,,,,,
1052,2.09946355268665,,,,,,,,,,,,,,1.08899514958467E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,2.10969159292809,,,,,,,,,,,,,,,,,,,,,,,1.23307534600444E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,2.11746160964914,,,,,,,,,,,,,,,,,3.31777652617245E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,2.17756563938265,,,4.49896162281438E-16,,,,,,,,,,,1.48220379605172E-14,,5.66631852647813E-14,2.97534366599724E-14,1.73273993223976E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,2.33548714390979,,,,,,,,,,,,,,1.35163414396758E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,2.37370021499706,4.17737463869973E-16,,1.01695292226307E-15,,,,,,,,,,,1.17993829238765E-15,4.86352857593985E-17,,,,,,2.21389347724945E-16,,1.29194220011198E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12474110639529E-16,1.81022379034912E-16,,
1200,2.39557368033236,,,2.65845039063549E-16,,,,,,1.06725636807298E-16,,,,,6.52619209065386E-15,,4.39314375162733E-14,1.2232449119635E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.74879253393982E-17,5.97740541759455E-17,,
1210,2.41648117357076,,,2.48041476886729E-16,,,,,,,,,,,1.67739549789907E-15,,,4.41163651613243E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,2.42761203932326,,,2.64073120276327E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,2.46751428158172,,,,,,,,,,,,,,9.17300790759867E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,2.48563905838201,,,7.20384502187455E-16,,,,,,,,,,,2.98744451811098E-14,4.92062714533556E-17,8.20025235834573E-14,5.28188298555607E-14,3.62287934399479E-16,,,5.45540647072843E-16,,3.88975925159993E-16,1.94748683365642E-16,,,,,,,,,,,,,,,,6.24835740173917E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42667591414157E-15,1.3122132373893E-15,,
1388,2.77148530583214,4.40880504039242E-16,,7.08805525365308E-15,,,,,,,,,,,2.79229821622301E-15,3.05764564917197E-17,,3.88138772889409E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,2.79157530678361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54908165731268E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,2.85354088080101,,,1.76541269683881E-16,,,,,,3.02223969190718E-16,,,,,7.48084039795013E-14,,2.85078803698067E-13,1.36041960885867E-13,1.00340115778395E-15,,,,,,,,,,,,,,,,,,1.39742722742981E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,2.87939300771028,,,3.28420078484316E-16,,,,,,,,,,,1.53528337902269E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,2.99143339763192,,,9.55595091100672E-16,,,,,,,,,,,8.66170780489045E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,3.0273902582738,,,2.41408024011201E-16,,,,,,,,,,,1.42693368315438E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.52955806808253E-17,7.44431546761708E-17,,
1522,3.03941328288433,,,,,,,,,,,,,,2.29496455039492E-15,7.20868222396143E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05891621875075E-17,,
1614,3.22366947370307,4.49552600945303E-16,,,,,,,,,,,,,,3.26908679890391E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,3.243392968457,,,5.77532343533902E-16,,,,,,,,,,,1.87245822106584E-14,,6.32629417188873E-14,3.20700741578931E-14,2.3890718437359E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55825740274963E-16,1.12247722811511E-16,,
1699,3.39336781648919,,,,,,,,,,,,,,9.68504222401929E-16,4.99885275580861E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,3.40933024939061,,,1.9643075160756E-16,,,,,,,,,,,2.90141252762463E-15,2.68170919730929E-16,,5.52412636921458E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.94226177090438E-17,9.42202677229523E-17,,
1776,3.54736825936863,,,7.92048820589885E-16,,,,,,,,,,,7.87653251405167E-15,,2.60086078650831E-14,1.51140481934533E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.36259872550318E-17,,
1827,3.64937815546263,,,3.08296770180065E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,3.72334712744901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62482748294648E-17,,
1887,3.76932253526715,,,3.7259207288416E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,3.82934592510388,,,4.09578487534488E-16,,,,,,,,,,,1.68119302362139E-14,,6.50721282677037E-14,2.4895868856177E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,3.86724070326523,,,,,,,,,,,,,,1.05411601468451E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,3.99726165683841,,,,,,,,,,,,,,,3.87490543430764E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,4.02131325271904,,,,,,,,,,,,,,1.03871112041442E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,4.0552728892507,,,1.8285370350898E-16,,,,,,,,,,,1.63499054943817E-15,,,,,,,,,,,,,,,,,,,,,,,2.73582458732859E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17589036357989E-16,,,,,,,,,,,,,,,,
2110,4.2153336977062,,,2.99109875712572E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,4.32327254621114,,,1.39384023021809E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73229441022648E-17,,
2191,4.37744890353207,,,1.74316133475103E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,4.41336352422802,8.42791675251601E-16,,1.97698153930624E-15,,,,,,9.67972052226563E-17,,,,,3.07914097295726E-14,2.91236208197029E-16,1.55323581955172E-13,5.91953444350033E-14,2.40029681934899E-16,,,,,,,,,,,,,,,,6.87232209566163E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.01873734966568E-17,2.87100063110136E-17,,
2315,4.62521050639722,,,4.88371168622309E-16,,,,,,,,,,,1.09047452079601E-14,3.89488726621406E-16,5.01682208904387E-14,2.40589887243446E-14,2.43236058475876E-16,,,7.06682581301576E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.40740412151254E-17,6.66923240441342E-17,,
2344,4.6832196054789,,,,,,,,,,,,,,1.08631964737994E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,4.72933794644743,,,2.14145608662494E-16,,,,,,,,,,,,3.92996871691127E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,4.753191142582,,,7.86138074351692E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,4.82327702620541,,,2.33217469391039E-16,,,,,,,,,,,9.35862392814055E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474,4.94319281937986,,,1.70922599431811E-15,,,,,,,,,,,1.63410817101685E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03022038967249E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,4.95722501475198,,,2.72874716073765E-16,,,,,,,,,,,7.79342919206539E-15,6.31651432507792E-17,3.64446926454598E-14,1.54484756151086E-14,,,,1.04833096442618E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.13177665935277E-16,4.96126071920934E-16,,
2485,4.96522841784096,,,,,,,,,,,,,,9.08878270162342E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699,5.39316472341582,,,,,,,,,,,,,,,3.43047966359234E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778,5.55110414792002,,,4.92592676778521E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.80504747726311E-16,3.68618471944898E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806,5.60711431622701,,,1.37668156471263E-16,,,,,,,,,,,1.3553964682719E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823,5.64115715265218,,,3.75189726117578E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2855,5.70511909744756,,,,,,,,,,,,,,1.41605095028243E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2858,5.71111716977002,,,,,,,,,,,,,,1.23981780884432E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2924,5.8431327874567,,,1.60287822172293E-16,,,,,,,,,,,3.75278901022838E-15,7.5648269948445E-17,,7.13305947166455E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2926,5.84711059569844,,,2.72509364826496E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2963,5.92106335437224,,,4.28775793174436E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,6.07706827468594,6.31589484400374E-15,4.58271053101585E-15,1.98679877310974E-14,-5.04713967413362E-13,-2.15895585040122E-14,,,,6.33650862279047E-16,8.76958328625307E-16,,,,1.2164889666195E-14,2.42682770011268E-16,3.65456109590987E-14,2.16899752335333E-14,,,,1.43449255860283E-16,,1.26087905036873E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41930525266676E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8054032132683E-16,2.25784218282214E-16,,
3047,6.08908660596914,,,,,-5.66133056148734E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3235,6.46507460470451,,,1.36678007718258E-16,,,,,,,,,,,1.15103122177725E-14,6.44457794380658E-17,5.10925293276645E-14,2.42305370918533E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00372044882354E-16,3.46659268780734E-17,,
3255,6.50503402022312,,,3.71921383554462E-16,,,,,,,,,,,2.76869777291191E-14,,1.14368961181413E-13,4.94674459716409E-14,2.74461977722789E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45533829620273E-17,1.91871383719765E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.68400757947719E-17,5.35216441315377E-17,,
3308,6.61097777794844,,,2.83012761612336E-16,,,,,,,,,,,,,,,1.86410717401876E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3397,6.78899952341394,,,,,,,,,,,,,,7.57631690053656E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421,6.83694868870568,,,3.99902323797011E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3463,6.92100831444269,,,,,,,,,,,,,,1.39414706712065E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537,7.06896332506028,,,3.18885180557974E-16,,,,,,,,,,,7.56585712607246E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3547,7.08895647280238,,,6.94025873329362E-16,,,,,,7.41946878227163E-17,,,,,1.87672193778858E-14,8.23520810477647E-17,5.52621131528243E-14,4.09048836892649E-14,2.2133454495418E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.61289339524831E-17,,
3665,7.32500993065396,,,,,,,,,,,,,,3.0815807762944E-15,,,5.38008403476366E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10108936252343E-17,,
3694,7.38300750975039,,,,,,,,,,,,,,9.7967918383784E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3707,7.4088873699575,,,,,,,,,,,,,,9.71107517846694E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3741,7.47699352278162,,,,,,,,,,,,,,8.66752825658414E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3786,7.56692706100003,,,,,,,,,,,,,,1.19915995773929E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
