Index,timestamp /s,[24Mg]+ /g,[25Mg]+ /g,[27Al]+ /g,[28Si]+ /g,[29Si]+ /g,[45Sc]+ /g,[46Ti]+ /g,[47Ti] /g,[48Ti]+ /g,[49Ti]+ /g,[51V] /g,[52Cr]+ /g,[53Cr]+ /g,[54Fe]+ /g,[55Mn]+ /g,[56Fe]+ /g,[57Fe]+ /g,[58Ni]+ /g,[59Co]+ /g,[60Ni]+ /g,[63Cu]+ /g,[64Zn]+ /g,[65Cu]+ /g,[66Zn]+ /g,[67Zn]+ /g,[68Zn]+ /g,[69Ga]+ /g,[71Ga]+ /g,[72Ge]+ /g,[75As]+ /g,[78Se]+ /g,[80Se]+ /g,[85Rb]+ /g,[88Sr]+ /g,[89Y]+ /g,[90Zr]+ /g,[93Nb]+ /g,[94Zr]+ /g,[96Mo]+ /g,[98Mo]+ /g,[102Ru]+ /g,[103Rh]+ /g,[106Pd]+ /g,[107Ag]+ /g,[108Pd]+ /g,[109Ag]+ /g,[112Cd]+ /g,[114Cd]+ /g,[118Sn]+ /g,[120Sn]+ /g,[121Sb]+ /g,[123Sb]+ /g,[128Te]+ /g,[130Te]+ /g,[133Cs]+ /g,[137Ba]+ /g,[138Ba]+ /g,[139La]+ /g,[140Ce]+ /g,[141Pr]+ /g,[142Nd]+ /g,[142Ce]+ /g,[144Nd]+ /g,[151Eu]+ /g,[152Sm]+ /g,[153Eu]+ /g,[154Sm]+ /g,[156Gd]+ /g,[158Gd]+ /g,[159Tb]+ /g,[162Dy]+ /g,[164Dy]+ /g,[165Ho]+ /g,[166Er]+ /g,[168Er]+ /g,[169Tm]+ /g,[174Yb]+ /g,[175Lu]+ /g,[180Hf]+ /g,[181Ta]+ /g,[185Re]+ /g,[190Os]+ /g,[192Os]+ /g,[193Ir]+ /g,[194Pt]+ /g,[195Pt]+ /g,[197Au]+ /g,[200Hg]+ /g,[202Hg]+ /g,[206Pb]+ /g,[208Pb]+ /g,[209Bi]+ /g,[238U]+ /g
480,0.954908994094504,,,,,,,1.27969197301758E-14,1.9953038226678E-14,1.86638931960146E-14,1.47831165840875E-14,,,,3.04548825660196E-14,,2.27415978383254E-14,4.39065343539926E-14,5.76542174453014E-16,4.55714982419349E-17,1.94273092217693E-16,1.38082534146039E-15,2.29571560295327E-16,1.0760042283526E-15,4.5380852893871E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25584163335702E-17,,
488,0.970644467474973,,,,,,,,,,,,,,,,,,,,,1.25764026419168E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,0.986818981042765,,,,9.76272048550088E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,0.993006077015926,,,2.00438722485133E-15,,,,,1.70787738549568E-15,1.74704636977373E-15,9.7194997905716E-16,,,,3.87764305228884E-15,6.3863215663931E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,1.00672853620418,,,,,,,,1.12849209484506E-15,8.90842393576419E-16,,,,,,7.76930601065E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,1.01469312626907,,,,,,,,8.7152091820902E-16,1.0927315678696E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05154408461921E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,1.04665687324027,1.10775442625835E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.74429263650046E-17,,3.81362861510356E-17,3.8214940093095E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,1.05674754421229,,,,,,,,,,,,,,,1.65507125356166E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,1.06662829509474,,,2.32506916262681E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86426585143284E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,1.07477720523827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06114636664308E-17,3.719988749266E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,1.07867139356646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28032033564027E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,1.08274051530262,,,,,,,,,,,,,,3.15589600984285E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,1.09670318792669,,,,,,,2.84645198180862E-15,3.43102383198874E-15,2.13900237725059E-15,1.21443038621834E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,1.12094725160416,,,,,,,,,,,,,,,,,4.16722062922028E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,1.13260848324629,,,,1.33412223854527E-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,1.13699120511625,,,,,,,1.05501588840548E-14,1.13148691187084E-14,1.2071929311145E-14,9.7601323310224E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,9.48030452022434E-17,,,,,,,,,,,,,,,,,,,,,,2.51704340406366E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79334442872489E-17,,
581,1.15660209348356,,,,9.45246035793374E-13,,,,,2.25818629673013E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.76648432507808E-17,7.75213277033573E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,1.16269361608261,7.7109693559608E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,1.18668551965249,,,2.43849198883479E-15,8.46413063455842E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.07325582739167E-17,9.01541222339854E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,1.19069533469668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.46037497976033E-17,,8.84701972493504E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
