Index,timestamp /s,[24Mg]+ /g,[25Mg]+ /g,[27Al]+ /g,[28Si]+ /g,[29Si]+ /g,[45Sc]+ /g,[46Ti]+ /g,[47Ti] /g,[48Ti]+ /g,[49Ti]+ /g,[51V] /g,[52Cr]+ /g,[53Cr]+ /g,[54Fe]+ /g,[55Mn]+ /g,[56Fe]+ /g,[57Fe]+ /g,[58Ni]+ /g,[59Co]+ /g,[60Ni]+ /g,[63Cu]+ /g,[64Zn]+ /g,[65Cu]+ /g,[66Zn]+ /g,[67Zn]+ /g,[68Zn]+ /g,[69Ga]+ /g,[71Ga]+ /g,[72Ge]+ /g,[75As]+ /g,[78Se]+ /g,[80Se]+ /g,[85Rb]+ /g,[88Sr]+ /g,[89Y]+ /g,[90Zr]+ /g,[93Nb]+ /g,[94Zr]+ /g,[96Mo]+ /g,[98Mo]+ /g,[102Ru]+ /g,[103Rh]+ /g,[106Pd]+ /g,[107Ag]+ /g,[108Pd]+ /g,[109Ag]+ /g,[112Cd]+ /g,[114Cd]+ /g,[118Sn]+ /g,[120Sn]+ /g,[121Sb]+ /g,[123Sb]+ /g,[128Te]+ /g,[130Te]+ /g,[133Cs]+ /g,[137Ba]+ /g,[138Ba]+ /g,[139La]+ /g,[140Ce]+ /g,[141Pr]+ /g,[142Nd]+ /g,[142Ce]+ /g,[144Nd]+ /g,[151Eu]+ /g,[152Sm]+ /g,[153Eu]+ /g,[154Sm]+ /g,[156Gd]+ /g,[158Gd]+ /g,[159Tb]+ /g,[162Dy]+ /g,[164Dy]+ /g,[165Ho]+ /g,[166Er]+ /g,[168Er]+ /g,[169Tm]+ /g,[174Yb]+ /g,[175Lu]+ /g,[180Hf]+ /g,[181Ta]+ /g,[185Re]+ /g,[190Os]+ /g,[192Os]+ /g,[193Ir]+ /g,[194Pt]+ /g,[195Pt]+ /g,[197Au]+ /g,[200Hg]+ /g,[202Hg]+ /g,[206Pb]+ /g,[208Pb]+ /g,[209Bi]+ /g,[238U]+ /g
154,0.30380556962371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5434215045074E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,0.313837360570607,,,3.42054607270188E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0.317911175642102,1.53677335140753E-15,,9.47727792941189E-15,1.69720663303442E-12,,,,,2.08810747209002E-16,,,,,6.62497051410481E-15,,9.74947435388622E-15,9.50753426005852E-15,,,,1.50962505390667E-16,,1.91163362305766E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18170618242181E-17,4.4761667672958E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0.355875138506726,,,3.47563122600294E-15,7.62358301227445E-13,,,,,3.38172292497629E-16,,,,,,9.10757031928265E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,0.369775091104039,,,,,,,1.03885122237893E-15,,9.01130433291041E-16,1.35574179655675E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,0.383853390444113,,,,,,,,,1.87624118892419E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,0.417785778255265,,,,1.57341265519996E-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.41185701421816E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,0.425911221722121,,,,,,,,,4.42152910057101E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,0.431844450920299,,,,1.62206195072122E-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,0.497938985787301,,,,,,,,,,,,,,1.953483271182E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,0.527871371891785,1.37962338642077E-15,,7.8214687202052E-15,5.33532899975537E-13,,,,,,,,,,9.47714630027758E-15,1.57325845212897E-16,1.44806573481489E-14,1.7432978546706E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.99231611472058E-17,3.32937035867104E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,0.533866894449875,,,3.79910857426759E-14,3.58983962486624E-12,-1.34056091383611E-14,,,,5.36072066718759E-16,,7.46822048384841E-17,,,,,,,,,,,,,,,,5.72959694658307E-17,,,,,,,1.06207707786114E-16,,,,,,,,,,,,,,,,,,,,,,4.87734490104022E-16,4.80669870260728E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,0.537791802791169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.64560820699974E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,0.545944979603191,7.76001173103322E-16,,2.67465074585141E-15,,,,,,,,,,,2.52616635237111E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,0.549794794579112,8.20159999361266E-16,,3.23320663286468E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8508780612199E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,0.555771970462707,,,,,,,,,,,,,,1.00323525845758E-14,1.13970728820804E-16,1.51482078103077E-14,1.64087673165929E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,0.56184258638617,,,,,,,,,,,,,,2.2347161020108E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
